ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6667267,HP745488,12/20/2008 04:00:00 PM,014XX W ELMDALE AVE,0810,THEFT,OVER $500,STREET,false,false,2433,024,48,77,06,,,2008,08/17/2015 03:03:40 PM,,,
6670987,HP745050,12/21/2008 03:00:00 PM,056XX S MORGAN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0712,007,16,68,26,,,2008,08/17/2015 03:03:40 PM,,,
6674810,HP747516,12/22/2008 08:00:00 PM,060XX N BROADWAY,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2433,024,48,77,03,,,2008,08/17/2015 03:03:40 PM,,,
6675415,HP749327,12/24/2008 06:05:00 PM,018XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,1434,014,32,22,08B,,,2008,08/17/2015 03:03:40 PM,,,
6676401,HP742713,12/20/2008 03:00:00 AM,077XX N HASKINS AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2422,024,49,1,03,,,2008,08/17/2015 03:03:40 PM,,,
6678992,HP753044,12/27/2008 11:00:00 AM,021XX W FOSTER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,2012,020,40,4,26,,,2008,08/17/2015 03:03:40 PM,,,
6680381,HP755485,12/12/2008 01:00:00 PM,076XX S CICERO AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,DEPARTMENT STORE,false,false,0833,008,13,65,06,,,2008,08/17/2015 03:03:40 PM,,,
6680382,HP755560,12/26/2008 10:00:00 AM,046XX N CLIFTON AVE,0460,BATTERY,SIMPLE,OTHER,false,false,2311,019,46,3,08B,,,2008,08/17/2015 03:03:40 PM,,,
6680380,HP755435,12/29/2008 07:30:00 AM,033XX W DIVISION ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1121,011,26,23,08A,,,2008,08/17/2015 03:03:40 PM,,,
6680651,HP728512,12/11/2008 01:29:00 PM,173XX  LORENZ,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,false,false,0823,008,15,,18,,,2008,08/17/2015 03:03:40 PM,,,
6680774,HP757195,12/30/2008 07:45:00 AM,023XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,0134,001,3,33,26,,,2008,08/17/2015 03:03:40 PM,,,
6685319,HP755646,12/29/2008 09:13:00 AM,068XX S MARSHFIELD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,0725,007,17,67,18,,,2008,08/17/2015 03:03:40 PM,,,
6685093,HP714945,05/01/2006 11:00:00 PM,128XX S CARONDOLET AVE,0810,THEFT,OVER $500,STREET,false,false,0433,004,10,51,06,,,2006,08/17/2015 03:03:40 PM,,,
6685456,HP759235,01/01/2006 12:00:00 PM,001XX E 118TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0532,005,9,53,06,,,2006,08/17/2015 03:03:40 PM,,,
6686253,HP759833,01/01/2005 09:00:00 AM,016XX N KARLOV AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2534,025,30,23,06,,,2005,08/17/2015 03:03:40 PM,,,
6687682,HR102160,01/02/2009 07:30:00 AM,021XX S LAFLIN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1222,012,25,31,07,,,2009,08/17/2015 03:03:40 PM,,,
6792825,HR203304,03/07/2009 10:45:00 AM,067XX S LANGLEY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0321,003,6,42,06,,,2009,08/17/2015 03:03:40 PM,,,
6687918,HR102862,01/01/2006 12:01:00 AM,089XX S BLACKSTONE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0413,004,8,48,06,,,2006,08/17/2015 03:03:40 PM,,,
6688981,HR102966,01/02/2009 07:45:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1833,018,42,8,06,,,2009,08/17/2015 03:03:40 PM,,,
6689279,HR103651,01/02/2009 08:00:00 PM,004XX W 126TH ST,0810,THEFT,OVER $500,STREET,false,false,0523,005,9,53,06,,,2009,08/17/2015 03:03:40 PM,,,
6792845,HR169490,02/14/2009 01:13:59 AM,003XX S KEELER AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,1132,011,24,26,18,,,2009,08/17/2015 03:03:40 PM,,,
6792846,HR205967,03/08/2009 10:00:00 PM,025XX N CLYBOURN AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1931,019,32,7,06,,,2009,08/17/2015 03:03:40 PM,,,
6792858,HR200661,03/05/2009 10:30:00 PM,021XX S HARDING AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1014,010,24,29,08A,,,2009,08/17/2015 03:03:40 PM,,,
6792960,HR187459,02/25/2009 07:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,false,false,1134,011,24,29,18,,,2009,08/17/2015 03:03:40 PM,,,
6793147,HR206038,03/08/2009 12:00:00 AM,016XX N ELSTON AVE,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,1433,014,32,24,06,,,2009,08/17/2015 03:03:40 PM,,,
6794033,HR172965,02/15/2009 10:30:00 PM,053XX S JUSTINE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0932,009,16,61,26,,,2009,08/17/2015 03:03:40 PM,,,
6691622,HP747034,12/23/2008 08:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,26,,,2008,08/17/2015 03:03:40 PM,,,
6691648,HR106632,05/01/2006 09:00:00 AM,053XX N LINCOLN AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,BANK,false,false,2011,020,40,4,06,,,2006,08/17/2015 03:03:40 PM,,,
6692125,HR107051,01/01/2006 12:01:00 AM,028XX W FLETCHER ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1411,014,33,21,06,,,2006,08/17/2015 03:03:40 PM,,,
6693973,HR102483,04/01/2003 12:00:00 PM,015XX W 114TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2234,022,34,75,06,,,2003,08/17/2015 03:03:40 PM,,,
6694265,HR109292,01/06/2009 08:42:00 PM,057XX S NORMAL BLVD,2027,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,true,false,0711,007,20,68,18,,,2009,08/17/2015 03:03:40 PM,,,
6695269,HR109842,02/18/2004 12:00:00 PM,044XX S WENTWORTH AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESIDENCE,false,false,0935,009,3,37,11,,,2004,08/17/2015 03:03:40 PM,,,
6695680,HP722798,04/28/2006 12:01:00 AM,073XX S MARYLAND AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,true,false,0323,003,6,69,02,,,2006,08/17/2015 03:03:40 PM,,,
6697569,HR110233,12/23/2008 04:00:00 PM,001XX W ELM ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1824,018,42,8,26,,,2008,08/17/2015 03:03:40 PM,,,
6698540,HR113103,01/01/2005 12:00:00 PM,018XX S HAMLIN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1014,010,24,29,06,,,2005,08/17/2015 03:03:40 PM,,,
6699647,HR114598,01/09/2009 10:00:00 PM,002XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1333,012,27,28,06,,,2009,08/17/2015 03:03:40 PM,,,
6704463,HM192021,02/21/2006 05:28:21 AM,053XX S HALSTED ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0934,009,20,61,16,,,2006,08/17/2015 03:03:40 PM,,,
6704243,HM191896,02/20/2006 11:20:00 PM,030XX S ARCHER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0923,009,11,60,18,,,2006,08/17/2015 03:03:40 PM,,,
6704299,HM192696,02/21/2006 01:35:00 PM,011XX N CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1311,012,26,24,18,,,2006,08/17/2015 03:03:40 PM,,,
6704953,HM193481,02/21/2006 06:59:00 PM,001XX S SACRAMENTO BLVD,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,1124,011,2,27,18,,,2006,08/17/2015 03:03:40 PM,,,
6706409,HM197759,02/24/2006 01:00:00 AM,050XX S DAMEN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0915,009,16,61,18,,,2006,08/17/2015 03:03:40 PM,,,
6706320,HM194080,02/22/2006 07:14:00 AM,008XX N AVERS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1112,011,27,23,18,,,2006,08/17/2015 03:03:40 PM,,,
6706419,HM195417,02/22/2006 07:00:00 PM,016XX S DRAKE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1021,010,24,29,18,,,2006,08/17/2015 03:03:40 PM,,,
6727023,HR144296,01/29/2009 02:00:00 PM,050XX S PRAIRIE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0224,002,3,38,16,,,2009,08/17/2015 03:03:40 PM,,,
6727027,HR144274,01/29/2009 01:30:00 PM,069XX S DORCHESTER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0321,003,5,43,18,,,2009,08/17/2015 03:03:40 PM,,,
"6707442,HM194200,02/22/2006 09:10:00 AM,036XX N MILWAUKEE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,""SCHOOL, PUBLIC, BUILDING"",true,false,1731,017,38,16,18,,,2006,08/17/2015 03:03:40 PM,,,"
"6707473,HR121033,01/14/2009 02:15:00 PM,050XX N KENNETH AVE,0810,THEFT,OVER $500,""SCHOOL, PUBLIC, BUILDING"",false,false,1712,017,39,14,06,,,2009,08/17/2015 03:03:40 PM,,,"
6707589,HM193852,02/21/2006 10:00:00 PM,016XX W FARWELL AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,true,false,2431,024,49,1,18,,,2006,08/17/2015 03:03:40 PM,,,
6707661,HR122129,01/14/2009 04:00:00 PM,019XX S CHRISTIANA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VEHICLE NON-COMMERCIAL,false,false,1024,010,24,29,26,,,2009,08/17/2015 03:03:40 PM,,,
"6708219,HR123754,01/16/2009 09:30:00 AM,112XX S WALLACE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,""SCHOOL, PUBLIC, BUILDING"",false,false,2233,022,34,49,26,,,2009,08/17/2015 03:03:40 PM,,,"
6708844,HM195721,02/22/2006 10:00:00 PM,040XX W 21ST ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,1012,010,24,29,26,,,2006,08/17/2015 03:03:40 PM,,,
6709036,HR124031,02/23/2005 10:00:00 AM,017XX W 54TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0932,009,16,61,06,,,2005,08/17/2015 03:03:40 PM,,,
6710313,HR125619,01/17/2009 12:35:00 PM,004XX W ADAMS ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0111,001,2,28,26,,,2009,08/17/2015 03:03:40 PM,,,
6729330,HP747771,12/23/2008 03:35:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0122,001,42,32,06,,,2008,08/17/2015 03:03:40 PM,,,
6730413,HR149756,12/13/2008 12:05:00 AM,034XX N LAKE SHORE DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,2331,019,44,6,11,,,2008,08/17/2015 03:03:40 PM,,,
6731397,HR150027,01/31/2009 04:00:00 PM,088XX S BLACKSTONE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0412,004,8,48,08B,,,2009,08/17/2015 03:03:40 PM,,,
6715496,HR131352,01/01/2002 12:00:00 AM,027XX N SAWYER AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,true,false,1412,014,35,22,02,,,2002,08/17/2015 03:03:40 PM,,,
6717064,HR133529,09/28/2003 12:00:00 PM,075XX S CRANDON AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,false,false,0414,004,7,43,06,,,2003,08/17/2015 03:03:40 PM,,,
6724025,HP726483,12/10/2008 01:13:00 PM,009XX N KEELER AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1111,011,37,23,18,,,2008,08/17/2015 03:03:40 PM,,,
6718495,HP472035,12/22/2004 12:00:00 AM,011XX N CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,false,false,1824,018,42,8,11,,,2004,08/17/2015 03:03:40 PM,,,
6719745,HR135104,01/23/2009 02:00:00 PM,044XX S OAKENWALD AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,STREET,false,false,2123,002,4,39,08A,,,2009,08/17/2015 03:03:40 PM,,,
6727030,HR144325,01/29/2009 02:00:00 PM,018XX S WABASH AVE,0460,BATTERY,SIMPLE,OTHER,false,false,0132,001,3,33,08B,,,2009,08/17/2015 03:03:40 PM,,,
6721967,HR134017,03/01/2006 12:01:00 AM,052XX W WAVELAND AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1634,016,38,15,06,,,2006,08/17/2015 03:03:40 PM,,,
6792742,HR199385,03/04/2009 09:30:00 PM,089XX S COTTAGE GROVE AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,0633,006,8,44,04B,,,2009,08/17/2015 03:03:40 PM,,,
6723155,HR119361,01/13/2009 02:04:00 PM,099XX S YALE AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE PORCH/HALLWAY,true,false,0511,005,9,49,18,,,2009,08/17/2015 03:03:40 PM,,,
6723513,HR139674,01/26/2009 01:00:00 PM,080XX S MORGAN ST,0810,THEFT,OVER $500,STREET,false,false,0621,006,21,71,06,,,2009,08/17/2015 03:03:40 PM,,,
6724065,HP736911,12/16/2008 01:15:00 PM,056XX S STEWART AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0711,007,3,68,18,,,2008,08/17/2015 03:03:40 PM,,,
6796411,HR208590,03/10/2009 12:08:00 PM,033XX W BELMONT AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,1733,017,35,21,11,,,2009,08/17/2015 03:03:40 PM,,,
6724758,HP350463,05/22/2008 02:51:00 PM,002XX E 69TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,0322,003,6,69,18,,,2008,08/17/2015 03:03:40 PM,,,
6726644,HP759339,12/31/2008 11:51:00 AM,008XX W EASTWOOD AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,2312,019,46,3,18,,,2008,08/17/2015 03:03:40 PM,,,
6726755,HM196198,02/23/2006 09:35:00 AM,046XX W MONROE ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1113,011,28,25,16,,,2006,08/17/2015 03:03:40 PM,,,
6727004,HM197345,02/23/2006 07:40:00 PM,029XX W WILCOX ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1124,011,2,27,18,,,2006,08/17/2015 03:03:40 PM,,,
6729716,HR134029,01/22/2009 07:04:21 PM,175XX S SANDALWOOD DR,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,false,false,1822,018,27,,18,,,2009,08/17/2015 03:03:40 PM,,,
6732707,HR150489,01/01/2002 12:00:00 AM,071XX S CHRISTIANA AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0831,008,18,66,20,,,2002,08/17/2015 03:03:40 PM,,,
6732870,HR150134,10/06/2006 09:00:00 AM,023XX S KEDZIE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1024,010,24,30,06,,,2006,08/17/2015 03:03:40 PM,,,
6733562,HM196859,02/23/2006 03:00:00 PM,071XX S RHODES AVE,1661,GAMBLING,GAME/DICE,OTHER,true,false,0323,003,6,69,19,,,2006,08/17/2015 03:03:40 PM,,,
6733591,HM196909,02/23/2006 03:45:00 PM,066XX S ST LAWRENCE AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,true,false,0321,003,20,42,18,,,2006,08/17/2015 03:03:40 PM,,,
6734554,HR152134,08/01/2006 12:00:00 AM,042XX W FILLMORE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1132,011,24,29,06,,,2006,08/17/2015 03:03:40 PM,,,
6737547,HR156462,02/06/2009 10:55:00 AM,055XX S GREEN ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,true,false,0712,007,20,68,18,,,2009,08/17/2015 03:03:40 PM,,,
6738054,HR103170,01/02/2009 08:41:30 PM,042XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1115,011,28,26,18,,,2009,08/17/2015 03:03:40 PM,,,
6737549,HR156512,02/06/2009 11:10:00 AM,028XX W MONROE ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1124,011,2,27,26,,,2009,08/17/2015 03:03:40 PM,,,
6737550,HR156235,02/05/2009 11:00:00 PM,066XX S PEORIA ST,0810,THEFT,OVER $500,STREET,false,false,0723,007,17,68,06,,,2009,08/17/2015 03:03:40 PM,,,
6737554,HR154506,02/04/2009 06:00:00 PM,012XX W ARGYLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,false,false,2033,020,46,3,14,,,2009,08/17/2015 03:03:40 PM,,,
"6737555,HR156377,02/05/2009 12:00:00 PM,035XX S WABASH AVE,0890,THEFT,FROM BUILDING,""SCHOOL, PRIVATE, BUILDING"",false,false,0211,002,3,35,06,,,2009,08/17/2015 03:03:40 PM,,,"
6736991,HM197190,02/23/2006 06:30:00 PM,049XX W WALTON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1531,015,37,25,18,,,2006,08/17/2015 03:03:40 PM,,,
6737558,HR156973,02/06/2009 03:01:00 PM,076XX S BENNETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0414,004,8,43,14,,,2009,08/17/2015 03:03:40 PM,,,
6739425,HR111811,01/08/2008 01:45:00 PM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,,,2008,08/17/2015 03:03:40 PM,,,
6739434,HR111843,01/08/2008 02:00:00 PM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,,,2008,08/17/2015 03:03:40 PM,,,
6742074,HR158514,10/18/2006 02:00:00 PM,020XX W GRAND AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1313,012,26,24,06,,,2006,08/17/2015 03:03:40 PM,,,
6748030,HR164990,02/11/2009 11:00:00 AM,012XX S KEDVALE AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1011,010,24,29,18,,,2009,08/17/2015 03:03:40 PM,,,
6741189,HR158156,09/06/2006 03:00:00 PM,032XX S KOMENSKY AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1031,010,22,30,06,,,2006,08/17/2015 03:03:40 PM,,,
6742206,HR154343,05/24/2006 06:00:00 AM,070XX S COTTAGE GROVE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,POLICE FACILITY/VEH PARKING LOT,false,false,0321,003,6,42,26,,,2006,08/17/2015 03:03:40 PM,,,
6744880,HR157686,02/06/2009 10:50:00 PM,024XX W 63RD ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,0825,008,15,66,24,,,2009,08/17/2015 03:03:40 PM,,,
6745007,HR161424,01/12/2008 09:00:00 AM,047XX S PULASKI RD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,false,false,0821,008,14,57,11,,,2008,08/17/2015 03:03:40 PM,,,
6745789,HR142652,01/28/2009 01:31:44 PM,090XX S DAUPHIN AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0633,006,8,47,18,,,2009,08/17/2015 03:03:40 PM,,,
6746465,HR163515,02/02/2006 09:00:00 AM,010XX E 80TH ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0624,006,8,44,06,,,2006,08/17/2015 03:03:40 PM,,,
6748230,HR165579,02/11/2009 03:30:00 PM,012XX N BOSWORTH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1433,014,1,24,06,,,2009,08/17/2015 03:03:40 PM,,,
6748853,HR166140,12/30/2006 12:00:00 AM,059XX S LA SALLE ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,true,true,0233,002,20,68,02,,,2006,08/17/2015 03:03:40 PM,,,
6748229,HR165591,01/28/2009 12:00:00 PM,073XX S HALSTED ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0732,007,17,68,06,,,2009,08/17/2015 03:03:40 PM,,,
6748432,HR165265,02/11/2009 08:00:00 AM,001XX N CANAL ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0111,001,42,28,06,,,2009,08/17/2015 03:03:40 PM,,,
6748733,HR173753,02/16/2009 11:00:00 PM,001XX W ELM ST,2027,NARCOTICS,POSS: CRACK,CHA APARTMENT,true,false,1824,018,42,8,18,,,2009,08/17/2015 03:03:40 PM,,,
6750054,HR167270,02/12/2009 05:58:00 PM,055XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,1522,015,29,25,18,,,2009,08/17/2015 03:03:40 PM,,,
6756926,HR174483,02/17/2009 01:07:00 PM,053XX N WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,ABANDONED BUILDING,true,false,2012,020,40,4,26,,,2009,08/17/2015 03:03:40 PM,,,
6752427,HR169862,04/26/2005 10:00:00 AM,061XX S PULASKI RD,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,false,false,0813,008,13,65,10,,,2005,08/17/2015 03:03:40 PM,,,
6756592,HR175941,01/24/2009 07:00:00 AM,019XX N SAWYER AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1421,014,35,22,06,,,2009,08/17/2015 03:03:40 PM,,,
6774987,HR174603,02/17/2009 02:25:00 PM,014XX N SPRINGFIELD AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,2535,025,30,23,18,,,2009,08/17/2015 03:03:40 PM,,,
6756693,HR153206,02/04/2009 10:06:00 AM,080XX S MARYLAND AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,true,false,0631,006,8,44,18,,,2009,08/17/2015 03:03:40 PM,,,
6759430,HR177000,02/18/2009 08:24:00 PM,026XX S STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,002,3,35,18,,,2009,08/17/2015 03:03:40 PM,,,
6760192,HM197422,02/23/2006 08:00:00 PM,027XX S TROY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1033,010,12,30,18,,,2006,08/17/2015 03:03:40 PM,,,
6761499,HR183650,02/22/2009 09:15:00 PM,020XX E 72ND ST,143C,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,STREET,true,false,0333,003,5,43,15,,,2009,08/17/2015 03:03:40 PM,,,
6761490,HR179801,02/19/2009 05:00:00 PM,008XX W RANDOLPH SD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1212,012,27,28,06,,,2009,08/17/2015 03:03:40 PM,,,
"6761491,HR179785,02/18/2009 03:00:00 PM,017XX N ST LOUIS AVE,1375,CRIMINAL DAMAGE,INSTITUTIONAL VANDALISM,""SCHOOL, PUBLIC, BUILDING"",false,false,1422,014,26,23,14,,,2009,08/17/2015 03:03:40 PM,,,"
6760182,HM197388,02/23/2006 08:10:00 PM,024XX S TRUMBULL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1024,010,22,30,18,,,2006,08/17/2015 03:03:40 PM,,,
6761460,HR179120,02/19/2009 08:17:00 PM,027XX S WABASH AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,002,2,35,18,,,2009,08/17/2015 03:03:40 PM,,,
6761276,HR178910,02/19/2009 07:00:00 AM,047XX N LINDER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,1623,016,45,15,14,,,2009,08/17/2015 03:03:40 PM,,,
6761481,HR179775,02/13/2009 10:00:00 AM,046XX N MONTICELLO AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1723,017,33,14,06,,,2009,08/17/2015 03:03:40 PM,,,
6765660,HR183585,02/22/2009 08:30:00 PM,001XX E DELAWARE PL,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1833,018,42,8,16,,,2009,08/17/2015 03:03:40 PM,,,
6765661,HR183338,02/22/2009 03:30:00 PM,0000X E 8TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,COLLEGE/UNIVERSITY RESIDENCE HALL,false,true,0132,001,2,32,08B,,,2009,08/17/2015 03:03:40 PM,,,
6765662,HR183539,02/22/2009 07:40:00 PM,001XX E DELAWARE PL,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1833,018,42,8,16,,,2009,08/17/2015 03:03:40 PM,,,
6765663,HR182152,02/21/2009 06:25:00 PM,009XX N LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1531,015,37,25,08B,,,2009,08/17/2015 03:03:40 PM,,,
6765665,HR183313,02/22/2009 04:32:00 PM,003XX N PINE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1523,015,28,25,08B,,,2009,08/17/2015 03:03:40 PM,,,
6765368,HR183086,02/22/2009 01:26:00 PM,076XX N PAULINA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,2422,024,49,1,18,,,2009,08/17/2015 03:03:40 PM,,,
